z_r1_esq_real,z_r1_dir_real,triaxial-y,triaxial-z,s1_mola1,s1_mola2,s2_mola1,s2_mola2,target
-0.039890106767416,-0.05320713669061661,0.011581658385694027,-0.03895406424999237,-7.512885349569842e-05,1.871995482360944e-05,0.00010895611922023818,-5.741660061175935e-05,0.016847770661115646
0.051333919167518616,-0.06807421892881393,-0.03494351729750633,-0.028571391478180885,-0.0001541279925731942,0.000281524466117844,3.9102778828237206e-05,7.700539572397247e-05,0.007101557217538357
0.12688320875167847,-0.004913771990686655,0.01315393764525652,0.041350021958351135,-0.00010823326010722667,-0.00012586730008479208,-6.281649257289246e-05,3.054412445635535e-05,0.013752986676990986
0.11329583823680878,0.007218372076749802,0.03512243181467056,-0.02742682956159115,9.995186701416969e-05,-0.00022082930081523955,-0.0004686564498115331,0.0001274848182220012,0.011124187149107456
-0.02654808573424816,-0.046681638807058334,0.004561195615679026,0.05510803312063217,0.00015730582526884973,-1.9103514205198735e-05,-3.804250081884675e-05,-3.8585119909839705e-05,0.02191356010735035
-0.0570276640355587,0.03393673896789551,-0.024546582251787186,0.0396062508225441,-3.7350440834416077e-05,0.0002758713671937585,-7.530923176091164e-05,5.5023509048623964e-05,0.00781309325248003
0.10794798284769058,0.09240132570266724,-0.038275621831417084,0.025933828204870224,-0.00012421818973962218,0.0002545337483752519,-0.00021377269877120852,9.651587606640533e-05,0.00474646408110857
-0.06404522061347961,-0.1771416813135147,-0.015728937461972237,0.02368457056581974,-7.1115287028078455e-06,-1.716944098006934e-05,-0.00013637825031764805,0.00015683619130868465,0.008960552513599396
0.11823751032352448,-0.1647251695394516,-0.011125619523227215,0.020685609430074692,-3.582237332011573e-05,3.651901351986453e-05,8.777665061643347e-05,2.3774242436047643e-05,0.009690016508102417
-0.22606833279132843,-0.7179856896400452,-0.022735092788934708,0.002237327629700303,-0.0003625892277341336,0.00024460963322781026,-4.3732801714213565e-05,0.00012253515888005495,0.0038076266646385193
0.07103657722473145,-0.0045850020833313465,0.007940957322716713,-0.014281222596764565,5.44520044059027e-05,-0.00012909332872368395,5.120032074046321e-05,2.633945769048296e-05,0.014523569494485855
-0.10953433066606522,-0.13865305483341217,0.03620421513915062,-0.01953822188079357,0.00048437435179948807,-0.0004314710386097431,-0.0003429811622481793,0.00036613893462345004,0.011623983271420002
0.018718359991908073,-0.01830812357366085,0.021117277443408966,-0.00500675430521369,-4.2487441533012316e-05,-0.00021381235274020582,1.2763329323206563e-05,0.00018249070853926241,0.011391039937734604
0.05594721436500549,-0.15523113310337067,0.06459403038024902,-0.0037725085858255625,0.00013800302986055613,-0.0003951597318518907,-2.9360870030359365e-05,-5.441715984488837e-06,0.02173525094985962
0.030627284198999405,0.052125174552202225,-0.054774209856987,-0.0024211860727518797,-0.00018641645146999508,0.00010856200970010832,-0.00016234218492172658,6.607754767173901e-05,0.006319466046988964
0.021228279918432236,0.010900227352976799,0.052931055426597595,-0.008619129657745361,0.0004540802910923958,-0.0004079507780261338,-0.00034191535087302327,0.0004952058079652488,0.009631067514419556
-0.03941105306148529,0.04333700239658356,0.014299803413450718,0.02012399025261402,0.0002571417426224798,-0.0001965035335160792,-0.0003360234550200403,0.000271461671218276,0.011136681772768497
-0.022876404225826263,2.759352684020996,-0.02802695333957672,-0.02824786864221096,-8.076453377725556e-05,7.85785960033536e-05,-0.00023811993014533073,0.00011086523591075093,0.010644901543855667
0.029613550752401352,-0.07968534529209137,-0.004082974977791309,-0.03965185955166817,-0.00011118978000013158,4.708441338152625e-05,7.103363168425858e-05,-6.095484422985464e-05,0.012077176943421364
0.03766642510890961,-0.017694881185889244,0.04336497187614441,0.05415399745106697,0.00013631192268803716,-0.0001951840240508318,-0.0002892273769248277,3.476634810795076e-05,0.011224737390875816
0.12751825153827667,0.2256571501493454,0.0326370894908905,-0.066799595952034,4.694491872214712e-05,-1.4443752661463805e-05,0.00016828961088322103,0.00025075679877772927,0.014680259861052036
-0.045520514249801636,0.09609957039356232,-0.001181171741336584,0.029933832585811615,-0.00012708513531833887,0.00024257109907921404,0.00021155645663384348,-0.00018390767218079418,0.015938738361001015
0.04507473111152649,0.0837024375796318,0.004354391247034073,0.07061012089252472,-0.0004299227148294449,0.00041021237848326564,0.0003459098224993795,-0.0006500162417069077,0.021890681236982346
-0.038604672998189926,0.03929608315229416,-0.03912368789315224,0.08794122189283371,-0.0005489791510626674,0.0005676899454556406,0.00028191774617880583,-0.00026952088228426874,0.014288496226072311
0.4838530123233795,0.0041549596935510635,-0.015646973624825478,0.002006384078413248,-0.00031430504168383777,0.00030616336152888834,0.00018119932792615145,-0.0001243638398591429,0.014594029635190964
-0.04433784633874893,0.019272785633802414,-0.00975914765149355,-0.021195705980062485,0.00013049374683760107,-9.662545926403254e-05,6.57194759696722e-05,-6.006337935104966e-05,0.012201076373457909
-0.2390376478433609,-0.025828823447227478,0.08692928403615952,0.09670107811689377,0.0004070409631822258,-0.0005525810993276536,-0.0004588268930092454,7.206043051155575e-08,0.01751389168202877
0.034581225365400314,-0.013179227709770203,0.030898254364728928,0.028607558459043503,-0.00012084378977306187,-9.394688095198944e-05,0.00012201737990835682,-0.0002009003219427541,0.01688963919878006
-0.2188141793012619,0.027300991117954254,-0.07742016017436981,0.013985233381390572,-0.0003081897448282689,0.00030023642466403544,-1.0105806723004207e-05,1.8539067241363227e-05,0.010280410759150982
0.17262890934944153,-0.022312959656119347,-0.013592188246548176,0.044024620205163956,0.0003071185783483088,-0.0002839023363776505,-0.00029061970417387784,0.0003367528843227774,0.011601114645600319
-0.02984422631561756,-0.033333517611026764,0.00017431755259167403,-0.11418046802282333,0.00041096514905802906,-0.0004836717853322625,-0.000260432279901579,0.00030032446375116706,0.014878606423735619
0.07078626751899719,0.011912758462131023,0.2499106377363205,0.04554380849003792,0.0009835994569584727,-0.0009550985414534807,-0.001141631742939353,0.001168784569017589,0.020171785727143288
-0.0804746150970459,0.14996123313903809,0.3294001817703247,0.051048681139945984,0.0007590728928335011,-0.0007847746019251645,-0.0005809286958537996,0.0006040920852683485,0.044356223195791245
-0.07210492342710495,0.18635030090808868,0.8160606622695923,-0.04306141659617424,0.0019369201036170125,-0.002306730253621936,-0.00013316742843016982,0.0006139811594039202,0.08063501864671707
0.03670091554522514,0.028586560860276222,0.7987727522850037,0.018951525911688805,0.0006693264003843069,-0.0005999638233333826,0.0008748708060011268,-0.0005610903608612716,0.07352680712938309
-1.0907831192016602,7.160450458526611,0.6962407231330872,-0.010682734660804272,-0.00011649930820567533,-0.00015477581473533064,0.0009237075573764741,-0.0010081526124849916,0.07987430691719055
0.0900290310382843,0.113018698990345,0.79451584815979,0.03143360838294029,0.00013832634431309998,-0.00019619843806140125,0.0013157364446669817,-0.001476646983064711,0.08782326430082321
-0.18172526359558105,-0.046105846762657166,0.7969540357589722,0.12390390038490295,-0.00010382751497672871,-0.0006432379595935345,0.0006772241904400289,-0.0011197053827345371,0.07645218074321747
0.06149410456418991,-0.12023536115884781,0.9102293848991394,0.035892557352781296,0.0003034970723092556,-0.0011389509309083223,0.00046565139200538397,-0.0007443869253620505,0.0837145745754242
0.28643330931663513,0.09262125939130783,0.9086212515830994,-0.012392186559736729,0.000935466552618891,-0.0010815224377438426,0.0008329318952746689,-0.0007443911745212972,0.08972839266061783
0.0030549305956810713,0.0020737515296787024,0.7687271237373352,-0.04293174669146538,0.0005924031720496714,-0.0007969255093485117,0.0008377403719350696,-0.0006727047148160636,0.08379015326499939
0.046363670378923416,0.21665145456790924,0.884329080581665,0.04846563562750816,0.0007680973503738642,-0.0015007337788119912,0.0005269472603686154,-0.0009955213172361255,0.08685304969549179
0.15048901736736298,0.007272148039191961,0.8517611622810364,-0.05133139714598656,0.0008777992916293442,-0.0008099782280623913,0.0005997433909215033,-0.00010548575664870441,0.07678423821926117
-0.07639706879854202,-0.2370465099811554,0.7084034085273743,0.0361592136323452,-0.0006004355964250863,-7.203688710433198e-06,0.0013049010885879397,-0.0014760413905605674,0.08384362608194351
0.018980393186211586,0.04395333677530289,0.482856810092926,0.002447492675855756,-0.0009725233539938927,0.0008561132708564401,0.0016498526092618704,-0.001579302828758955,0.06630677729845047
-0.008044952526688576,0.006343950051814318,0.3318426311016083,-0.04553655534982681,-0.001007464830763638,0.0006072123651392758,0.0016977547202259302,-0.0017749706748872995,0.06543168425559998
-0.07007990777492523,-0.02232065424323082,0.05666404590010643,-0.02226608619093895,-0.0006103126797825098,0.0006834031664766371,0.0011238240404054523,-0.0011330281849950552,0.04066796228289604
-0.09117905050516129,-0.12198033928871155,0.009133021347224712,-0.010763294994831085,4.2414601921336725e-05,4.821537368115969e-05,0.0001374638668494299,-0.0001837782619986683,0.01696665771305561
-0.008936152793467045,-0.05304764583706856,-0.006642296444624662,0.07623737305402756,-0.001166690606623888,4.616345904651098e-05,-0.000369348272215575,0.0003306714352220297,0.007458182983100414
0.1045752540230751,0.037800975143909454,-0.33172154426574707,0.09683339297771454,-0.002393668983131647,0.0019888824317604303,0.000319205952109769,-0.0006180203636176884,-0.012059175409376621
0.07449469715356827,-0.02764374017715454,-0.48725417256355286,-0.03950043395161629,-0.0012043165042996407,0.0013093464076519012,0.0010880861664190888,-0.0009636819595471025,-0.004693315830081701
2.348062753677368,0.42236292362213135,-0.5589503645896912,0.02672344073653221,-0.0008712768321856856,0.00035879816277883947,-0.00011084519792348146,-0.00034211293677799404,-0.013296477496623993
-0.03334066644310951,0.07074921578168869,-0.8811609148979187,0.11017876118421555,-0.0013452130369842052,0.0009290234302170575,-0.0009185245726257563,0.0006274397601373494,-0.03906625881791115
0.10405223071575165,0.035345349460840225,-0.7679205536842346,-0.004169739782810211,-0.0006769989267922938,0.0003289362066425383,-0.0006056473939679563,0.0007574833580292761,-0.022933317348361015
-2.5722362995147705,0.0355822816491127,-0.6257296204566956,-0.050351835787296295,-0.0004288954078219831,0.0005118917906656861,-0.0003919648297596723,0.00076818693196401,-0.02681688591837883
1.249596118927002,-0.34841567277908325,-0.7095232605934143,-0.08828470855951309,3.0500956199830398e-05,5.210150629864074e-05,-0.0005503150168806314,0.0008780959760770202,-0.025481972843408585
0.0011004760162904859,-0.14143072068691254,-0.791174054145813,-0.09611247479915619,-0.0006610552663914859,1.1678485861921217e-05,-0.0006597540923394263,0.0007655409281142056,-0.029693014919757843
-0.040089115500450134,-0.042811572551727295,-0.7735099792480469,-0.02598474733531475,-0.0005733412690460682,0.00040410662768408656,-0.0005144887254573405,0.0003438105050008744,-0.029837584123015404
-0.0006730849854648113,0.021022602915763855,-0.8060969114303589,0.05639950931072235,-0.001246204599738121,0.0007012210553511977,-0.0008876763749867678,0.0007845523650757968,-0.03325177729129791
-0.09279012680053711,0.11654217541217804,-1.0141170024871826,0.068046934902668,-0.0015439348062500358,0.00130982615519315,-0.001134250545874238,0.0009694513282738626,-0.04564264789223671
-1.8150906562805176,0.10662825405597687,-0.7769294381141663,-0.027415066957473755,0.00018269129213877022,-0.00036904338048771024,-0.0010901556815952063,0.0012645164970308542,-0.02475849539041519
0.167257159948349,-0.10794660449028015,-0.2639968991279602,-0.02971658483147621,0.001452230499126017,-0.0015600965125486255,-0.0011655353009700775,0.0010516105685383081,0.00615228246897459
0.2226930856704712,2.203486680984497,-0.31739434599876404,-0.03720603138208389,0.0009099821327254176,-0.0009444573079235852,-0.001061977818608284,0.000959247350692749,0.03908325731754303
0.026668399572372437,-0.11424696445465088,-0.1131591722369194,0.05625559762120247,0.00024705776013433933,-0.00016503865481354296,-0.0005422240938059986,0.00042503283475525677,0.0645761713385582
-0.09060810506343842,-0.003818897530436516,-0.008669204078614712,-0.06657731533050537,0.0002693647984415293,-0.0001138387160608545,0.00025107013061642647,-3.8797257730038837e-05,0.046750377863645554
-0.18049602210521698,-0.11572617292404175,0.1844131499528885,-0.024679064750671387,0.0009707774734124541,-0.0011003161780536175,-0.0005195887642912567,0.0002758961054496467,0.02963348664343357
-0.05977784842252731,-0.032659467309713364,-0.03347092121839523,0.06467723846435547,0.00016653236525598913,-0.000270531716523692,-0.0004715826944448054,0.00028787521296180785,0.010415407828986645
0.2339467853307724,0.12103153020143509,0.2566377818584442,0.01715514063835144,0.0017670347588136792,-0.0012768288142979145,-0.0005882728728465736,0.0005558495759032667,0.04365641623735428
0.04542785882949829,0.20166559517383575,0.382327675819397,0.04305511713027954,0.001046870369464159,-0.001280122552998364,-0.0006757648661732674,0.0003165169036947191,0.05117383599281311
-0.04645811766386032,-0.04506400227546692,0.7708449363708496,0.006231178995221853,0.0016697836108505726,-0.0016618353547528386,-0.0006154121947474778,0.0009618478361517191,0.05849458649754524
0.16559889912605286,0.016049031168222427,0.685474693775177,0.036671485751867294,0.000444718956714496,-0.001181898289360106,-2.0702596884802915e-05,-0.00010720350837800652,0.06416058540344238
0.022820336744189262,0.06920520961284637,0.7942395210266113,0.061384543776512146,-0.00024808288435451686,-0.0001023832373903133,0.0008802451775409281,-0.0008494095527566969,0.07096365839242935
